Title,Price,Link,Image,Availability,ID,Brand,Model,CPU Brand,CPU Model,CPU Cores,CPU Frequency,CPU Cache,RAM Size,RAM Type,Storage Size,Storage Type,Storage Unit,GPU Brand,GPU Model,GPU Memory,Wi-Fi,Bluetooth,Keyboard,Ports,Screen Type,Screen Size,Screen Resolution,Screen Refresh Rate
PC Portable Gamer ASUS V16 V3607VU Intel Core 7 240H 16Go RTX 4050,"3 169,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-v16-v3607vu-intel-core-7-240h-16go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-v16-v3607vu-intel-core-7-240h-16go-rtx-4050.jpg,Epuisé,[V3607VU-RP246-16G],asus,icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h - clavier chiclet rétroéclairé avec touche numérique - couleur noir - garantie 1 an sac à dos asus réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,5.2,24,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier chiclet rétroéclairé avec touche numérique,"1x usb 3.2 gen 1 type-c, 2x usb 3.2 gen 1 type-a, 1x hdmi 2.1 frl, 1x prise audio combinée 3,5 mm, 1x entrée cc - système de refroidissement asus icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h ",Unknown,16,Unknown,144
PC Portable Gamer MSI Thin 15 B13UDX i7 13è Gén 24G RTX 3050,"2 839,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13udx-i7-13e-gen-24g-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13udx-i7-13e-gen-24g-rtx-3050.jpg,En stock,[BU-9S7-16R831-2689-24G-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,24,ddr4,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13VE i5 13è Gén 32Go RTX 4050,"2 895,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ve-i5-13e-gen-32go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ve-i5-13e-gen-32go-rtx-4050.jpg,En arrivage,[9S7-16R831-2683-32G],Unknown,Unknown,Intel,i5-13420h,8,4.60,12,32,ddr4,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13VE i7 13è Gén 32Go RTX 4050,"3 085,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ve-i7-13e-gen-32go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ve-i7-13e-gen-32go-rtx-4050.jpg,En arrivage,[9S7-16R831-2604-32G],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,32,ddr4,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer ASUS V16 V3607VU Intel Core 7 240H 24Go RTX 4050,"3 215,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-v16-v3607vu-intel-core-7-240h-24go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-v16-v3607vu-intel-core-7-240h-24go-rtx-4050.jpg,En arrivage,[V3607VU-RP246-24G],asus,icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h - clavier chiclet rétroéclairé avec touche numérique - couleur noir - garantie 1 an sac à dos asus réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,5.2,24,24,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier chiclet rétroéclairé avec touche numérique,"1x usb 3.2 gen 1 type-c, 2x usb 3.2 gen 1 type-a, 1x hdmi 2.1 frl, 1x prise audio combinée 3,5 mm, 1x entrée cc - système de refroidissement asus icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h ",Unknown,16,Unknown,144
PC Portable Gamer MSI Cyborg 15 A13VF i5 13è Gén 16Go RTX 4060,"3 229,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-16go-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-16go-rtx-4060-40_1.jpg,En stock,[9S7-15K111-1492-16G],Unknown,Unknown,Intel,i5-13420h,8,4.60,12,16,ddr5,512,ssd,gb,nvidia,rtx 4060,8,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VF i5 13è Gén 8G RTX 4060,"3 229,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-8g-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-8g-rtx-4060_1.jpg,En stock,[BU-9S7-15K111-1492-W11P],Unknown,Unknown,Intel,i5-13420h,8,4.60,12,8,ddr5,512,ssd,gb,nvidia,rtx 4060,8,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13UDX i7 13è Gén 32G RTX 3050,"2 879,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13udx-i7-13e-gen-32g-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13udx-i7-13e-gen-32g-rtx-3050.jpg,En stock,[BU-9S7-16R831-2689-32G-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,32,ddr4,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 16Go RTX 4050,"3 249,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-16go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-16go-rtx-4050-hgghj.jpg,En stock,[83DV00JUFG],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,4.90,24,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2 avec displayport, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer HP Victus 16-r0001nk i5 13è Gén 16Go RTX 4050,"2 799,000 DT",https://www.mytek.tn/pc-portable-gamer-hp-victus-16-r0001nk-i5-13e-gen-16go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-16-r0001nk-i5-13e-gen-16go-rtx-4050_1.jpg,En stock,[845H3EA],hp,victus 16-r0001 nk ,Intel,i5-13500h,Unknown,4.7,18,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,"clavier avec clavier numérique, rétroéclairé, de grande taille, couleur opaque bleu performance","3x usb type-a, 1x usb type-c, 1x hdmi 2.1, 1x rj-45, 1x prise adaptateur secteur smart pin, 1x prise combinée casque microphone ",ips,16.1 ,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VF i5 13è Gén 16G RTX 4060,"3 289,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-16g-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-16g-rtx-4060_1.jpg,En stock,[BU-9S7-15K111-1492-16G-W11P],Unknown,Unknown,Intel,i5-13420h,8,4.60,12,16,ddr5,512,ssd,gb,nvidia,rtx 4060,8,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 16G RTX 4050,"3 309,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-16g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-16g-rtx-4050-yhhgbgvb.jpg,En stock,[BU-83DV00JUFG-W11P],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,4.90,24,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2 avec displayport, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VE i5 13è Gén 32G RTX 4050,"3 239,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i5-13e-gen-32g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13ve-i5-13e-gen-32g-rtx-4050-f.jpg,En stock,[9S7-15K111-681-32G],Unknown,Unknown,Intel,i5-13420h,8,4.60,12,32,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi 2.1, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 24Go RTX 4050,"3 319,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-24go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-24go-rtx-4050-ghjklkl.jpg,En stock,[83DV00JUFG-24G],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,4.90,24,24,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2 avec displayport, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VF i5 13è Gén 32Go RTX 4060,"3 339,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-32go-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-32go-rtx-4060-40.jpg,En stock,[9S7-15K111-1492-32G],Unknown,Unknown,Intel,i5-13420h,8,4.60,12,32,ddr5,512,ssd,gb,nvidia,rtx 4060,8,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 32Go RTX 4050,"3 359,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-32go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-32go-rtx-4050-r_1.jpg,En stock,[83DV00JUFG-32G],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,4.90,24,32,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2 avec displayport, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 16G RTX4050,"3 289,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-16g-rtx4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-16g-rtx4050-gghjiikjnn.jpg,En stock,[83DV010QFG],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,4.90,24,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 24G RTX 4050,"3 379,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-24g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-24g-rtx-4050-e.jpg,En stock,[BU-83DV00JUFG-24G-W11P],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,4.90,24,24,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2 avec displayport, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VF i7 13è Gén 16Go RTX 4060,"3 389,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-16go-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-16go-rtx-4060_1.jpg,En stock,[9S7-15K111-1491-16G],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,16,ddr5,512,ssd,gb,nvidia,rtx 4060,8,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VF i7 13è Gén 8G RTX 4060,"3 399,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-8g-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-8g-rtx-4060_1.jpg,En stock,[BU-9S7-15K111-1491-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,8,ddr5,512,ssd,gb,nvidia,rtx 4060,8,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VF i5 13è Gén 32G RTX 4060,"3 399,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-32g-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-32g-rtx-4060-a_1.jpg,En stock,[BU-9S7-15K111-1492-32G-W11P],Unknown,Unknown,Intel,i5-13420h,8,4.60,12,32,ddr5,512,ssd,gb,nvidia,rtx 4060,8,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 32G RTX 4050,"3 419,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-32g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-32g-rtx-4050-h.jpg,En stock,[BU-83DV00JUFG-32G-W11P],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,4.90,24,32,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2 avec displayport, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer MSI KATANA 17 B13UDXK i7 13è Gén 8Go RTX 3050,"3 419,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-katana-17-b13udxk-i7-13e-gen-8go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-katana-17-b13udxk-i7-13e-gen-8go-rtx-3050_1__1.jpg,En stock,[9S7-17L541-1439],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,8,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier de jeu rvb à 4 zones,"2x usb 3.2 gen1 type-a, 1x usb 2.0 type-a, 1x type-c usb 3.2 gen1 displayport , 1x hdmi 2.1, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,17.3,fhd,144
PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 24G RTX4050,"3 359,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-24g-rtx4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-24g-rtx4050.jpg,En stock,[83DV010QFG-24G],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,4.90,24,24,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VF i7 13è Gén 8Go RTX 4060,"3 339,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-8go-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-8go-rtx-4060-40.jpg,En stock,[9S7-15K111-1491],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,8,ddr5,512,ssd,gb,nvidia,rtx 4060,8,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VE i7 13è Gén 16Go RTX 4050,"3 119,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-16go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-16go-rtx-4050-r.jpg,En stock,[9S7-15K111-1493-16G],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi 2.1, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VF i7 13è Gén 16G RTX 4060,"3 449,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-16g-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-16g-rtx-4060_1.jpg,En stock,[BU-9S7-15K111-1491-16G-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,16,ddr5,512,ssd,gb,nvidia,rtx 4060,8,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 32G RTX4050,"3 399,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-32g-rtx4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-32g-rtx4050-1.jpg,En stock,[83DV010QFG-32G],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,4.90,24,32,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VF i7 13è Gén 24Go RTX 4060,"3 489,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-24go-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-24go-rtx-4060-40_1.jpg,En stock,[9S7-15K111-1491-24G],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,24,ddr5,512,ssd,gb,nvidia,rtx 4060,8,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer GIGABYTE G5MF5 i7 13è Gén 16Go RTX 4050,"3 199,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-g5mf5-i7-13e-gen-16go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g5mf5-i7-13e-gen-16go-rtx-4050-dfghj.jpg,En arrivage,[GIGABYTE-G5MF5-I7],Unknown,Unknown,Intel,i7-13620h,Unknown,Unknown,24,16,ddr5,1,ssd,tb,nvidia,rtx 4050,6,Unknown,Unknown,clavier qwerty pleine taille éclairé multi,"1x usb 2.0 type a , 1x usb 3.2 gen 1 type a , 2x usb 3.2 gen 2 type c , 1x mini dp 1.4, 1x hdmi, 1x rj-45, 1x prise audio 2-in- 1 casque microphone , 1x prise microphone, 1x prise d entrée cc, 1x lecteur de carte microsd ",Unknown,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VE i7 13è Gén 16G RTX 4050,"3 179,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-16g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-16g-rtx-4050-a.jpg,En stock,[BU-9S7-15K111-1493-16G-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi 2.1, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VE i7 13è Gén 24Go RTX 4050,"3 169,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-24go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-24go-rtx-4050-40.jpg,En stock,[9S7-15K111-1493-24G],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,24,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi 2.1, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
